0.2,0.8,0.6,0.82944
0.2,0.8,0.8,0.83902
0.2,0.8,1,0.8486
0.2,1,-1,0.766
0.2,1,-0.8,0.7776
0.2,1,-0.6,0.7892
0.2,1,-0.4,0.8008
0.2,1,-0.2,0.8124
0.2,1,0,0.824
0.2,1,0.2,0.8356
0.2,1,0.4,0.8472
0.2,1,0.6,0.8588
0.2,1,0.8,0.8704
0.2,1,1,0.882
0.4,-1,-1,0.628
0.4,-1,-0.8,0.6193
0.4,-1,-0.6,0.6106
0.4,-1,-0.4,0.6019
0.4,-1,-0.2,0.5932
0.4,-1,0,0.5845
0.4,-1,0.2,0.5758
0.4,-1,0.4,0.5671
0.4,-1,0.6,0.5584
0.4,-1,0.8,0.5497
0.4,-1,1,0.541
0.4,-0.8,-1,0.6414
0.4,-0.8,-0.8,0.63474
0.4,-0.8,-0.6,0.62808
0.4,-0.8,-0.4,0.62142
0.4,-0.8,-0.2,0.61476
0.4,-0.8,0,0.6081
0.4,-0.8,0.2,0.60144
0.4,-0.8,0.4,0.59478
0.4,-0.8,0.6,0.58812
0.4,-0.8,0.8,0.58146
0.4,-0.8,1,0.5748
0.4,-0.6,-1,0.6548
0.4,-0.6,-0.8,0.65018
0.4,-0.6,-0.6,0.64556
0.4,-0.6,-0.4,0.64094
0.4,-0.6,-0.2,0.63632
0.4,-0.6,0,0.6317
0.4,-0.6,0.2,0.62708
0.4,-0.6,0.4,0.62246
0.4,-0.6,0.6,0.61784
0.4,-0.6,0.8,0.61322
0.4,-0.6,1,0.6086
0.4,-0.4,-1,0.6682
0.4,-0.4,-0.8,0.66562
0.4,-0.4,-0.6,0.66304
0.4,-0.4,-0.4,0.66046
0.4,-0.4,-0.2,0.65788
0.4,-0.4,0,0.6553
0.4,-0.4,0.2,0.65272
0.4,-0.4,0.4,0.65014
0.4,-0.4,0.6,0.64756
0.4,-0.4,0.8,0.64498
0.4,-0.4,1,0.6424
0.4,-0.2,-1,0.6816
0.4,-0.2,-0.8,0.68106
0.4,-0.2,-0.6,0.68052
0.4,-0.2,-0.4,0.67998
0.4,-0.2,-0.2,0.67944
0.4,-0.2,0,0.6789
0.4,-0.2,0.2,0.67836
0.4,-0.2,0.4,0.67782
0.4,-0.2,0.6,0.67728
0.4,-0.2,0.8,0.67674
0.4,-0.2,1,0.6762
0.4,0,-1,0.695
0.4,0,-0.8,0.6965
0.4,0,-0.6,0.698
0.4,0,-0.4,0.6995
0.4,0,-0.2,0.701
0.4,0,0,0.7025
0.4,0,0.2,0.704
0.4,0,0.4,0.7055
0.4,0,0.6,0.707
0.4,0,0.8,0.7085
0.4,0,1,0.71
0.4,0.2,-1,0.7084
0.4,0.2,-0.8,0.71194
0.4,0.2,-0.6,0.71548
0.4,0.2,-0.4,0.71902
0.4,0.2,-0.2,0.72256
0.4,0.2,0,0.7261
0.4,0.2,0.2,0.72964
0.4,0.2,0.4,0.73318
0.4,0.2,0.6,0.73672
0.4,0.2,0.8,0.74026
0.4,0.2,1,0.7438
0.4,0.4,-1,0.7218
0.4,0.4,-0.8,0.72738
0.4,0.4,-0.6,0.73296
0.4,0.4,-0.4,0.73854
0.4,0.4,-0.2,0.74412
0.4,0.4,0,0.7497
0.4,0.4,0.2,0.75528
0.4,0.4,0.4,0.76086
0.4,0.4,0.6,0.76644
0.4,0.4,0.8,0.77202
0.4,0.4,1,0.7776
0.4,0.6,-1,0.7352
0.4,0.6,-0.8,0.74282
0.4,0.6,-0.6,0.75044
0.4,0.6,-0.4,0.75806
0.4,0.6,-0.2,0.76568
0.4,0.6,0,0.7733
0.4,0.6,0.2,0.78092
0.4,0.6,0.4,0.78854
0.4,0.6,0.6,0.79616
0.4,0.6,0.8,0.80378
0.4,0.6,1,0.8114
0.4,0.8,-1,0.7486
0.4,0.8,-0.8,0.75826
0.4,0.8,-0.6,0.76792
0.4,0.8,-0.4,0.77758
0.4,0.8,-0.2,0.78724
0.4,0.8,0,0.7969
0.4,0.8,0.2,0.80656
0.4,0.8,0.4,0.81622
0.4,0.8,0.6,0.82588
0.4,0.8,0.8,0.83554
0.4,0.8,1,0.8452
0.4,1,-1,0.762
0.4,1,-0.8,0.7737
0.4,1,-0.6,0.7854
0.4,1,-0.4,0.7971
0.4,1,-0.2,0.8088
0.4,1,0,0.8205
0.4,1,0.2,0.8322
0.4,1,0.4,0.8439
0.4,1,0.6,0.8556
0.4,1,0.8,0.8673
0.4,1,1,0.879
0.6,-1,-1,0.622
0.6,-1,-0.8,0.6132
0.6,-1,-0.6,0.6044
0.6,-1,-0.4,0.5956
0.6,-1,-0.2,0.5868
0.6,-1,0,0.578
0.6,-1,0.2,0.5692
0.6,-1,0.4,0.5604
0.6,-1,0.6,0.5516
0.6,-1,0.8,0.5428
0.6,-1,1,0.534
0.6,-0.8,-1,0.6356
0.6,-0.8,-0.8,0.62886
0.6,-0.8,-0.6,0.62212
0.6,-0.8,-0.4,0.61538
0.6,-0.8,-0.2,0.60864
0.6,-0.8,0,0.6019
0.6,-0.8,0.2,0.59516
0.6,-0.8,0.4,0.58842
0.6,-0.8,0.6,0.58168
0.6,-0.8,0.8,0.57494
0.6,-0.8,1,0.5682
0.6,-0.6,-1,0.6492
0.6,-0.6,-0.8,0.64452
0.6,-0.6,-0.6,0.63984
0.6,-0.6,-0.4,0.63516
0.6,-0.6,-0.2,0.63048
0.6,-0.6,0,0.6258
0.6,-0.6,0.2,0.62112
0.6,-0.6,0.4,0.61644
